id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
3667,ARM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1932000,tonnes,annual,10:10.0,48:03.8
3668,ARM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1932000,tonnes,annual,10:10.0,48:03.8
3669,ARM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1932000,tonnes,annual,10:10.0,48:03.8
3670,PAN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1927000,tonnes,annual,10:10.0,47:34.7
3671,PAN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1927000,tonnes,annual,10:10.0,47:34.7
3672,PAN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1927000,tonnes,annual,10:10.0,47:34.7
3673,LVA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1908000,tonnes,annual,10:10.0,47:33.3
3674,LVA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1908000,tonnes,annual,10:10.0,47:33.3
3675,LVA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1908000,tonnes,annual,10:10.0,47:33.3
3676,PAN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1898000,tonnes,annual,10:10.0,47:34.7
3677,PAN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1898000,tonnes,annual,10:10.0,47:34.7
3678,PAN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1898000,tonnes,annual,10:10.0,47:34.7
3679,LVA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1873000,tonnes,annual,10:10.0,47:33.3
3680,LVA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1873000,tonnes,annual,10:10.0,47:33.3
3681,LVA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1873000,tonnes,annual,10:10.0,47:33.3
3682,MLI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1865000,tonnes,annual,10:10.0,48:08.6
3683,MLI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1865000,tonnes,annual,10:10.0,48:08.6
3684,MLI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1865000,tonnes,annual,10:10.0,48:08.6
3685,ARM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1864000,tonnes,annual,10:10.0,48:03.8
3686,ARM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1864000,tonnes,annual,10:10.0,48:03.8
3687,ARM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1864000,tonnes,annual,10:10.0,48:03.8
3688,SLV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1828000,tonnes,annual,10:10.0,47:35.6
3689,SLV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1828000,tonnes,annual,10:10.0,47:35.6
3690,SLV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1828000,tonnes,annual,10:10.0,47:35.6
3691,SLV,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1819000,tonnes,annual,10:10.0,47:35.6
3692,SLV,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1819000,tonnes,annual,10:10.0,47:35.6
3693,SLV,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1819000,tonnes,annual,10:10.0,47:35.6
3694,BHS,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1815000,tonnes,annual,10:10.0,47:29.6
3695,BHS,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1815000,tonnes,annual,10:10.0,47:29.6
3696,BHS,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1815000,tonnes,annual,10:10.0,47:29.6
3697,MLI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1813000,tonnes,annual,10:10.0,48:08.6
3698,MLI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1813000,tonnes,annual,10:10.0,48:08.6
3699,MLI,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1813000,tonnes,annual,10:10.0,48:08.6
3700,URY,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1803000,tonnes,annual,10:10.0,48:10.6
3701,URY,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1803000,tonnes,annual,10:10.0,48:10.6
3702,URY,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1803000,tonnes,annual,10:10.0,48:10.6
3703,URY,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1797000,tonnes,annual,10:10.0,48:10.6
3704,URY,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1797000,tonnes,annual,10:10.0,48:10.6
3705,GEO,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1797000,tonnes,annual,10:10.0,48:07.2
3706,GEO,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1797000,tonnes,annual,10:10.0,48:07.2
3707,GEO,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1797000,tonnes,annual,10:10.0,48:07.2
3708,URY,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1797000,tonnes,annual,10:10.0,48:10.6
3709,NOR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1791000,tonnes,annual,10:10.0,47:34.4
3710,NOR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1791000,tonnes,annual,10:10.0,47:34.4
3711,NOR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1791000,tonnes,annual,10:10.0,47:34.4
3712,BHS,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1785000,tonnes,annual,10:10.0,47:29.6
3713,BHS,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1785000,tonnes,annual,10:10.0,47:29.6
3714,BHS,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1785000,tonnes,annual,10:10.0,47:29.6
3715,GEO,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1778000,tonnes,annual,10:10.0,48:07.2
3716,GEO,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1778000,tonnes,annual,10:10.0,48:07.2
3717,GEO,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1778000,tonnes,annual,10:10.0,48:07.2
3718,NOR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1761000,tonnes,annual,10:10.0,47:34.5
3719,NOR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1761000,tonnes,annual,10:10.0,47:34.5
3720,NOR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1761000,tonnes,annual,10:10.0,47:34.5
3721,ARM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1760000,tonnes,annual,10:10.0,48:03.8
3722,ARM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1760000,tonnes,annual,10:10.0,48:03.8
3723,ARM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1760000,tonnes,annual,10:10.0,48:03.8
3724,MOZ,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1733000,tonnes,annual,10:10.0,47:33.9
3725,MOZ,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1733000,tonnes,annual,10:10.0,47:33.9
3726,MOZ,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1733000,tonnes,annual,10:10.0,47:33.9
3727,BHS,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1727000,tonnes,annual,10:10.0,47:29.6
3728,BHS,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1727000,tonnes,annual,10:10.0,47:29.6
3729,BHS,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1727000,tonnes,annual,10:10.0,47:29.6
3730,ARM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1718000,tonnes,annual,10:10.0,48:03.8
3731,ARM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1718000,tonnes,annual,10:10.0,48:03.8
3732,ARM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1718000,tonnes,annual,10:10.0,48:03.8
3733,MLI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1706000,tonnes,annual,10:10.0,48:08.6
3734,MLI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1706000,tonnes,annual,10:10.0,48:08.6
3735,MLI,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1706000,tonnes,annual,10:10.0,48:08.6
3736,NOR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1705000,tonnes,annual,10:10.0,47:34.4
3737,NOR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1705000,tonnes,annual,10:10.0,47:34.4
3738,NOR,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1705000,tonnes,annual,10:10.0,47:34.4
3739,URY,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1680000,tonnes,annual,10:10.0,48:10.6
3740,URY,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1680000,tonnes,annual,10:10.0,48:10.6
3741,URY,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1680000,tonnes,annual,10:10.0,48:10.6
3742,LVA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1678000,tonnes,annual,10:10.0,47:33.3
3743,LVA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1678000,tonnes,annual,10:10.0,47:33.3
3744,LVA,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1678000,tonnes,annual,10:10.0,47:33.3
3745,NOR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1663000,tonnes,annual,10:10.0,47:34.5
3746,NOR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1663000,tonnes,annual,10:10.0,47:34.5
3747,NOR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1663000,tonnes,annual,10:10.0,47:34.5
3748,NOR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1659000,tonnes,annual,10:10.0,47:34.5
3749,NOR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1659000,tonnes,annual,10:10.0,47:34.5
3750,NOR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1659000,tonnes,annual,10:10.0,47:34.5
3751,LVA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1600000,tonnes,annual,10:10.0,47:33.3
3752,LVA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1600000,tonnes,annual,10:10.0,47:33.3
3753,LVA,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1600000,tonnes,annual,10:10.0,47:33.3
3754,BHS,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1593000,tonnes,annual,10:10.0,47:29.6
3755,BHS,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1593000,tonnes,annual,10:10.0,47:29.6
3756,BHS,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1593000,tonnes,annual,10:10.0,47:29.6
3757,BHS,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1583000,tonnes,annual,10:10.0,47:29.6
3758,BHS,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1583000,tonnes,annual,10:10.0,47:29.6
3759,BHS,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1583000,tonnes,annual,10:10.0,47:29.6
3760,ARM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1575000,tonnes,annual,10:10.0,48:03.8
3761,ARM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1575000,tonnes,annual,10:10.0,48:03.8
3762,ARM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1575000,tonnes,annual,10:10.0,48:03.8
3763,BHS,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1568000,tonnes,annual,10:10.0,47:29.6
3764,BHS,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1568000,tonnes,annual,10:10.0,47:29.6
3765,BHS,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1568000,tonnes,annual,10:10.0,47:29.6
3766,CMR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1533000,tonnes,annual,10:10.0,47:30.2
3767,CMR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1533000,tonnes,annual,10:10.0,47:30.2
3768,CMR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1533000,tonnes,annual,10:10.0,47:30.2
3769,CMR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1533000,tonnes,annual,10:10.0,47:30.2
3770,CMR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1533000,tonnes,annual,10:10.0,47:30.2
3771,CMR,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1533000,tonnes,annual,10:10.0,47:30.2
3772,KEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1523000,tonnes,annual,10:10.0,47:32.7
3773,KEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1523000,tonnes,annual,10:10.0,47:32.7
3774,KEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1523000,tonnes,annual,10:10.0,47:32.7
3775,MOZ,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1518000,tonnes,annual,10:10.0,47:33.9
3776,MOZ,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1518000,tonnes,annual,10:10.0,47:33.9
3777,MOZ,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1518000,tonnes,annual,10:10.0,47:33.9
3778,MOZ,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1514000,tonnes,annual,10:10.0,47:33.9
3779,MOZ,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1514000,tonnes,annual,10:10.0,47:33.9
3780,MOZ,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1514000,tonnes,annual,10:10.0,47:33.9
3781,MOZ,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1514000,tonnes,annual,10:10.0,47:33.9
3782,MOZ,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1514000,tonnes,annual,10:10.0,47:33.9
3783,MOZ,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1514000,tonnes,annual,10:10.0,47:33.9
3784,GEO,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1488000,tonnes,annual,10:10.0,48:07.2
3785,GEO,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1488000,tonnes,annual,10:10.0,48:07.2
3786,GEO,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1488000,tonnes,annual,10:10.0,48:07.2
3787,MTQ,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1478000,tonnes,annual,10:10.0,47:34.0
3788,MTQ,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1478000,tonnes,annual,10:10.0,47:34.0
3789,MTQ,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1478000,tonnes,annual,10:10.0,47:34.0
3790,KEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1449000,tonnes,annual,10:10.0,47:32.7
3791,KEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1449000,tonnes,annual,10:10.0,47:32.7
3792,KEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1449000,tonnes,annual,10:10.0,47:32.7
3793,SUR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1446000,tonnes,annual,10:10.0,47:35.8
3794,SUR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1446000,tonnes,annual,10:10.0,47:35.8
3795,SUR,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1446000,tonnes,annual,10:10.0,47:35.8
3796,MTQ,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1444000,tonnes,annual,10:10.0,47:34.0
3797,MTQ,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1444000,tonnes,annual,10:10.0,47:34.0
3798,MTQ,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1444000,tonnes,annual,10:10.0,47:34.0
3799,CMR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1438000,tonnes,annual,10:10.0,47:30.2
3800,CMR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1438000,tonnes,annual,10:10.0,47:30.2
3801,CMR,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1438000,tonnes,annual,10:10.0,47:30.2
3802,GUM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1435000,tonnes,annual,10:10.0,47:31.9
3803,GUM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1435000,tonnes,annual,10:10.0,47:31.9
3804,GUM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1435000,tonnes,annual,10:10.0,47:31.9
3805,LVA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1432000,tonnes,annual,10:10.0,47:33.3
3806,LVA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1432000,tonnes,annual,10:10.0,47:33.3
3807,LVA,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1432000,tonnes,annual,10:10.0,47:33.3
3808,GUM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1431000,tonnes,annual,10:10.0,47:31.9
3809,GUM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1431000,tonnes,annual,10:10.0,47:31.9
3810,GUM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1431000,tonnes,annual,10:10.0,47:31.9
3811,MLI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1417000,tonnes,annual,10:10.0,48:08.6
3812,MLI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1417000,tonnes,annual,10:10.0,48:08.6
3813,MLI,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1417000,tonnes,annual,10:10.0,48:08.6
3814,MTQ,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1416000,tonnes,annual,10:10.0,47:34.0
3815,MTQ,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1416000,tonnes,annual,10:10.0,47:34.0
3816,MTQ,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1416000,tonnes,annual,10:10.0,47:34.0
3817,PAN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1415000,tonnes,annual,10:10.0,47:34.7
3818,PAN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1415000,tonnes,annual,10:10.0,47:34.7
3819,PAN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1415000,tonnes,annual,10:10.0,47:34.7
3820,LVA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1411000,tonnes,annual,10:10.0,47:33.3
3821,LVA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1411000,tonnes,annual,10:10.0,47:33.3
3822,LVA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1411000,tonnes,annual,10:10.0,47:33.3
3823,CMR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1404000,tonnes,annual,10:10.0,47:30.2
3824,CMR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1404000,tonnes,annual,10:10.0,47:30.2
3825,CMR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1404000,tonnes,annual,10:10.0,47:30.2
3826,GUM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1404000,tonnes,annual,10:10.0,
3827,GUM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1404000,tonnes,annual,10:10.0,
3828,GUM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1404000,tonnes,annual,10:10.0,
3829,GUM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1400000,tonnes,annual,10:10.0,47:31.9
3830,GUM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1400000,tonnes,annual,10:10.0,47:31.9
3831,GUM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1400000,tonnes,annual,10:10.0,47:31.9
3832,GUM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1400000,tonnes,annual,10:10.0,47:31.9
3833,GUM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1400000,tonnes,annual,10:10.0,47:31.9
3834,GUM,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1400000,tonnes,annual,10:10.0,47:31.9
3835,GEO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1400000,tonnes,annual,10:10.0,48:07.2
3836,GEO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1400000,tonnes,annual,10:10.0,48:07.2
3837,GEO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1400000,tonnes,annual,10:10.0,48:07.2
3838,GEO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1399000,tonnes,annual,10:10.0,48:07.2
3839,GEO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1399000,tonnes,annual,10:10.0,48:07.2
3840,GEO,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1399000,tonnes,annual,10:10.0,48:07.2
3841,URY,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1391000,tonnes,annual,10:10.0,48:10.6
3842,URY,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1391000,tonnes,annual,10:10.0,48:10.6
3843,URY,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1391000,tonnes,annual,10:10.0,48:10.6
3844,KEN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1390000,tonnes,annual,10:10.0,47:32.7
3845,KEN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1390000,tonnes,annual,10:10.0,47:32.7
3846,KEN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1390000,tonnes,annual,10:10.0,47:32.7
3847,URY,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1385000,tonnes,annual,10:10.0,48:10.6
3848,URY,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1385000,tonnes,annual,10:10.0,48:10.6
3849,URY,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1385000,tonnes,annual,10:10.0,48:10.6
3850,GUM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1368000,tonnes,annual,10:10.0,47:31.9
3851,GUM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1368000,tonnes,annual,10:10.0,47:31.9
3852,GUM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1368000,tonnes,annual,10:10.0,47:31.9
3853,NOR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1347000,tonnes,annual,10:10.0,47:34.5
3854,NOR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1347000,tonnes,annual,10:10.0,47:34.5
3855,NOR,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1347000,tonnes,annual,10:10.0,47:34.5
3856,MNE,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1340000,tonnes,annual,10:10.0,51:11.8
3857,MNE,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1340000,tonnes,annual,10:10.0,51:11.8
3858,MNE,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1340000,tonnes,annual,10:10.0,51:11.8
3859,CMR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1336000,tonnes,annual,10:10.0,47:30.2
3860,CMR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1336000,tonnes,annual,10:10.0,47:30.2
3861,CMR,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1336000,tonnes,annual,10:10.0,47:30.2
3862,KEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1327000,tonnes,annual,10:10.0,47:32.7
3863,KEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1327000,tonnes,annual,10:10.0,47:32.7
3864,KEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1327000,tonnes,annual,10:10.0,47:32.7
3865,GEO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1324000,tonnes,annual,10:10.0,48:07.2
3866,GEO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1324000,tonnes,annual,10:10.0,48:07.2
3867,GEO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1324000,tonnes,annual,10:10.0,48:07.2
3868,LTU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1304000,tonnes,annual,10:10.0,51:11.8
3869,LTU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1304000,tonnes,annual,10:10.0,51:11.8
3870,LTU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1304000,tonnes,annual,10:10.0,51:11.8
3871,BFA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1295000,tonnes,annual,10:10.0,47:29.5
3872,BFA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1295000,tonnes,annual,10:10.0,47:29.5
3873,BFA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1295000,tonnes,annual,10:10.0,47:29.5
3874,LTU,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1286000,tonnes,annual,10:10.0,51:11.8
3875,LTU,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1286000,tonnes,annual,10:10.0,51:11.8
3876,LTU,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1286000,tonnes,annual,10:10.0,51:11.8
3877,MNE,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1281000,tonnes,annual,10:10.0,51:11.8
3878,MNE,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1281000,tonnes,annual,10:10.0,51:11.8
3879,MNE,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1281000,tonnes,annual,10:10.0,51:11.8
3880,MDG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1279000,tonnes,annual,10:10.0,48:08.6
3881,MDG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1279000,tonnes,annual,10:10.0,48:08.6
3882,MDG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1279000,tonnes,annual,10:10.0,48:08.6
