id,iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
3482.0,HRV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2805000,tonnes,annual,10:10.0,47:32.1
3483.0,HRV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2805000,tonnes,annual,10:10.0,47:32.1
3484.0,JAM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2759000,tonnes,annual,10:10.0,47:32.5
3485.0,JAM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2759000,tonnes,annual,10:10.0,47:32.5
3486.0,JAM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2759000,tonnes,annual,10:10.0,47:32.5
3487.0,JAM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2746000,tonnes,annual,10:10.0,47:32.5
3488.0,JAM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2746000,tonnes,annual,10:10.0,47:32.5
3489.0,JAM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2746000,tonnes,annual,10:10.0,47:32.5
3490.0,JAM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2745000,tonnes,annual,10:10.0,47:32.5
3491.0,JAM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2745000,tonnes,annual,10:10.0,47:32.5
3492.0,JAM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2745000,tonnes,annual,10:10.0,47:32.5
3493.0,MUS,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2741000,tonnes,annual,10:10.0,47:34.1
3494.0,MUS,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2741000,tonnes,annual,10:10.0,47:34.1
3495.0,MUS,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2741000,tonnes,annual,10:10.0,47:34.1
3496.0,MUS,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2727000,tonnes,annual,10:10.0,47:34.1
3497.0,MUS,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2727000,tonnes,annual,10:10.0,47:34.1
3498.0,MUS,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2727000,tonnes,annual,10:10.0,47:34.1
3499.0,YEM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2693000,tonnes,annual,10:10.0,47:37.0
3500.0,YEM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2693000,tonnes,annual,10:10.0,47:37.0
3501.0,YEM,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2693000,tonnes,annual,10:10.0,47:37.0
3502.0,MUS,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2689000,tonnes,annual,10:10.0,47:34.1
3503.0,MUS,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2689000,tonnes,annual,10:10.0,47:34.1
3504.0,MUS,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2689000,tonnes,annual,10:10.0,47:34.1
3505.0,PNG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2672000,tonnes,annual,10:10.0,47:34.8
3506.0,PNG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2672000,tonnes,annual,10:10.0,47:34.8
3507.0,PNG,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2672000,tonnes,annual,10:10.0,47:34.8
3508.0,BWA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2668000,tonnes,annual,10:10.0,47:30.0
3509.0,BWA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2668000,tonnes,annual,10:10.0,47:30.0
3510.0,BWA,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2668000,tonnes,annual,10:10.0,47:30.0
3511.0,SLV,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2639000,tonnes,annual,10:10.0,47:35.6
3512.0,SLV,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2639000,tonnes,annual,10:10.0,47:35.6
3513.0,SLV,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2639000,tonnes,annual,10:10.0,47:35.6
3514.0,JAM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2636000,tonnes,annual,10:10.0,47:32.5
3515.0,JAM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2636000,tonnes,annual,10:10.0,47:32.5
3516.0,JAM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2636000,tonnes,annual,10:10.0,47:32.5
3517.0,MUS,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,2634000,tonnes,annual,10:10.0,47:34.1
3518.0,MUS,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,2634000,tonnes,annual,10:10.0,47:34.1
3519.0,MUS,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,2634000,tonnes,annual,10:10.0,47:34.1
3520.0,SEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2592000,tonnes,annual,10:10.0,47:35.4
3521.0,SEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2592000,tonnes,annual,10:10.0,47:35.4
3522.0,SEN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2592000,tonnes,annual,10:10.0,47:35.4
3523.0,MUS,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2591000,tonnes,annual,10:10.0,47:34.1
3524.0,MUS,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2591000,tonnes,annual,10:10.0,47:34.1
3525.0,MUS,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2591000,tonnes,annual,10:10.0,47:34.1
3526.0,JAM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2573000,tonnes,annual,10:10.0,47:32.5
3527.0,JAM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2573000,tonnes,annual,10:10.0,47:32.5
3528.0,JAM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2573000,tonnes,annual,10:10.0,47:32.5
3529.0,PAN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2552000,tonnes,annual,10:10.0,47:34.7
3530.0,PAN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2552000,tonnes,annual,10:10.0,47:34.7
3531.0,PAN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2552000,tonnes,annual,10:10.0,47:34.7
3532.0,SEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2543000,tonnes,annual,10:10.0,47:35.4
3533.0,SEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2543000,tonnes,annual,10:10.0,47:35.4
3534.0,SEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2543000,tonnes,annual,10:10.0,47:35.4
3535.0,REU,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2517000,tonnes,annual,10:10.0,47:35.2
3536.0,REU,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2517000,tonnes,annual,10:10.0,47:35.2
3537.0,REU,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2517000,tonnes,annual,10:10.0,47:35.2
3538.0,ZMB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2517000,tonnes,annual,10:10.0,47:37.0
3539.0,ZMB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2517000,tonnes,annual,10:10.0,47:37.0
3540.0,ZMB,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2517000,tonnes,annual,10:10.0,47:37.0
3541.0,PNG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,2506000,tonnes,annual,10:10.0,47:34.8
3542.0,PNG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,2506000,tonnes,annual,10:10.0,47:34.8
3543.0,PNG,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,2506000,tonnes,annual,10:10.0,47:34.8
3544.0,BRN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2501000,tonnes,annual,10:10.0,47:29.9
3545.0,BRN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2501000,tonnes,annual,10:10.0,47:29.9
3546.0,BRN,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2501000,tonnes,annual,10:10.0,47:29.9
3547.0,BRN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,2478000,tonnes,annual,10:10.0,47:29.9
3548.0,BRN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,2478000,tonnes,annual,10:10.0,47:29.9
3549.0,BRN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,2478000,tonnes,annual,10:10.0,47:29.9
3550.0,REU,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2472000,tonnes,annual,10:10.0,47:35.2
3551.0,REU,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2472000,tonnes,annual,10:10.0,47:35.2
3552.0,REU,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2472000,tonnes,annual,10:10.0,47:35.2
3553.0,KEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2457000,tonnes,annual,10:10.0,47:32.7
3554.0,KEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2457000,tonnes,annual,10:10.0,47:32.7
3555.0,KEN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2457000,tonnes,annual,10:10.0,47:32.7
3556.0,SLV,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2445000,tonnes,annual,10:10.0,47:35.6
3557.0,SLV,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2445000,tonnes,annual,10:10.0,47:35.6
3558.0,SLV,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2445000,tonnes,annual,10:10.0,47:35.6
3559.0,BRN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2437000,tonnes,annual,10:10.0,47:29.9
3560.0,BRN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2437000,tonnes,annual,10:10.0,47:29.9
3561.0,BRN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2437000,tonnes,annual,10:10.0,47:29.9
3562.0,PRK,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2433000,tonnes,annual,10:10.0,47:34.9
3563.0,PRK,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2433000,tonnes,annual,10:10.0,47:34.9
3564.0,PRK,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2433000,tonnes,annual,10:10.0,47:34.9
3565.0,BRN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2418000,tonnes,annual,10:10.0,47:29.9
3566.0,BRN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2418000,tonnes,annual,10:10.0,47:29.9
3567.0,BRN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2418000,tonnes,annual,10:10.0,47:29.9
3568.0,PNG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2404000,tonnes,annual,10:10.0,47:34.8
3569.0,PNG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2404000,tonnes,annual,10:10.0,47:34.8
3570.0,PNG,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2404000,tonnes,annual,10:10.0,47:34.8
3571.0,SEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,2397000,tonnes,annual,10:10.0,47:35.4
3572.0,SEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,2397000,tonnes,annual,10:10.0,47:35.4
3573.0,SEN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,2397000,tonnes,annual,10:10.0,47:35.4
3574.0,MUS,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2377000,tonnes,annual,10:10.0,47:34.1
3575.0,MUS,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2377000,tonnes,annual,10:10.0,47:34.1
3576.0,MUS,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2377000,tonnes,annual,10:10.0,47:34.1
3577.0,KHM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2325000,tonnes,annual,10:10.0,47:32.7
3578.0,KHM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2325000,tonnes,annual,10:10.0,47:32.7
3579.0,KHM,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2325000,tonnes,annual,10:10.0,47:32.7
3580.0,ZMB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2305000,tonnes,annual,10:10.0,47:37.0
3581.0,ZMB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2305000,tonnes,annual,10:10.0,47:37.0
3582.0,ZMB,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2305000,tonnes,annual,10:10.0,47:37.0
3583.0,REU,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2287000,tonnes,annual,10:10.0,47:35.2
3584.0,REU,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2287000,tonnes,annual,10:10.0,47:35.2
3585.0,REU,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2287000,tonnes,annual,10:10.0,47:35.2
3586.0,SEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2264000,tonnes,annual,10:10.0,47:35.4
3587.0,SEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2264000,tonnes,annual,10:10.0,47:35.4
3588.0,SEN,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2264000,tonnes,annual,10:10.0,47:35.4
3589.0,NCL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,2247000,tonnes,annual,10:10.0,48:09.2
3590.0,NCL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,2247000,tonnes,annual,10:10.0,48:09.2
3591.0,NCL,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,2247000,tonnes,annual,10:10.0,48:09.2
3592.0,REU,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2246000,tonnes,annual,10:10.0,47:35.2
3593.0,REU,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2246000,tonnes,annual,10:10.0,47:35.2
3594.0,REU,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2246000,tonnes,annual,10:10.0,47:35.2
3595.0,NCL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2244000,tonnes,annual,10:10.0,48:09.2
3596.0,NCL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2244000,tonnes,annual,10:10.0,48:09.2
3597.0,NCL,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2244000,tonnes,annual,10:10.0,48:09.2
3598.0,SLV,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2244000,tonnes,annual,10:10.0,47:35.6
3599.0,SLV,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2244000,tonnes,annual,10:10.0,47:35.6
3600.0,SLV,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2244000,tonnes,annual,10:10.0,47:35.6
3601.0,REU,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,2242000,tonnes,annual,10:10.0,47:35.2
3602.0,REU,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,2242000,tonnes,annual,10:10.0,47:35.2
3603.0,REU,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,2242000,tonnes,annual,10:10.0,47:35.2
3604.0,SEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2240000,tonnes,annual,10:10.0,47:35.4
3605.0,SEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2240000,tonnes,annual,10:10.0,47:35.4
3606.0,SEN,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2240000,tonnes,annual,10:10.0,47:35.4
3607.0,ZMB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2240000,tonnes,annual,10:10.0,47:37.2
3608.0,ZMB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2240000,tonnes,annual,10:10.0,47:37.2
3609.0,ZMB,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2240000,tonnes,annual,10:10.0,47:37.2
3610.0,NCL,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2211000,tonnes,annual,10:10.0,48:09.2
3611.0,NCL,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2211000,tonnes,annual,10:10.0,48:09.2
3612.0,NCL,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2211000,tonnes,annual,10:10.0,48:09.2
3613.0,NCL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2189000,tonnes,annual,10:10.0,48:09.2
3614.0,NCL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2189000,tonnes,annual,10:10.0,48:09.2
3615.0,NCL,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2189000,tonnes,annual,10:10.0,48:09.2
3616.0,REU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2187000,tonnes,annual,10:10.0,47:35.2
3617.0,REU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2187000,tonnes,annual,10:10.0,47:35.2
3618.0,REU,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2187000,tonnes,annual,10:10.0,47:35.2
3619.0,YEM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2175000,tonnes,annual,10:10.0,47:37.0
3620.0,YEM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2175000,tonnes,annual,10:10.0,47:37.0
3621.0,YEM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2175000,tonnes,annual,10:10.0,47:37.0
3622.0,NCL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2174000,tonnes,annual,10:10.0,48:09.2
3623.0,NCL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2174000,tonnes,annual,10:10.0,48:09.2
3624.0,NCL,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2174000,tonnes,annual,10:10.0,48:09.2
3625.0,MOZ,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2141000,tonnes,annual,10:10.0,47:33.9
3626.0,MOZ,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2141000,tonnes,annual,10:10.0,47:33.9
3627.0,MOZ,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2141000,tonnes,annual,10:10.0,47:33.9
3628.0,PRK,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2135000,tonnes,annual,10:10.0,47:34.9
3629.0,PRK,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2135000,tonnes,annual,10:10.0,47:34.9
3630.0,PRK,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2135000,tonnes,annual,10:10.0,47:34.9
3631.0,YEM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2114000,tonnes,annual,10:10.0,47:37.0
3632.0,YEM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2114000,tonnes,annual,10:10.0,47:37.0
3633.0,YEM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2114000,tonnes,annual,10:10.0,47:37.0
3634.0,URY,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,2104000,tonnes,annual,10:10.0,48:10.6
3635.0,URY,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,2104000,tonnes,annual,10:10.0,48:10.6
3636.0,URY,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,2104000,tonnes,annual,10:10.0,48:10.6
3637.0,YEM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2095000,tonnes,annual,10:10.0,47:37.0
3638.0,YEM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2095000,tonnes,annual,10:10.0,47:37.0
3639.0,YEM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2095000,tonnes,annual,10:10.0,47:37.0
3640.0,MOZ,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2092000,tonnes,annual,10:10.0,47:33.9
3641.0,MOZ,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2092000,tonnes,annual,10:10.0,47:33.9
3642.0,MOZ,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2092000,tonnes,annual,10:10.0,47:33.9
3643.0,PRK,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,2075000,tonnes,annual,10:10.0,47:34.9
3644.0,PRK,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,2075000,tonnes,annual,10:10.0,47:34.9
3645.0,PRK,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,2075000,tonnes,annual,10:10.0,47:34.9
3646.0,AGO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2074000,tonnes,annual,10:10.0,47:27.5
3647.0,AGO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2074000,tonnes,annual,10:10.0,47:27.5
3648.0,AGO,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2074000,tonnes,annual,10:10.0,47:27.5
3649.0,ARM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2063000,tonnes,annual,10:10.0,48:03.8
3650.0,ARM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2063000,tonnes,annual,10:10.0,48:03.8
3651.0,ARM,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2063000,tonnes,annual,10:10.0,48:03.8
3652.0,ZMB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,2023000,tonnes,annual,10:10.0,47:37.0
3653.0,ZMB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,2023000,tonnes,annual,10:10.0,47:37.0
3654.0,ZMB,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,2023000,tonnes,annual,10:10.0,47:37.0
3655.0,PRK,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,2020000,tonnes,annual,10:10.0,47:34.9
3656.0,PRK,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,2020000,tonnes,annual,10:10.0,47:34.9
3657.0,PRK,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,2020000,tonnes,annual,10:10.0,47:34.9
3658.0,AGO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,2013000,tonnes,annual,10:10.0,47:27.5
3659.0,AGO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,2013000,tonnes,annual,10:10.0,47:27.5
3660.0,AGO,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,2013000,tonnes,annual,10:10.0,47:27.5
3661.0,NCL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1972000,tonnes,annual,10:10.0,48:09.2
3662.0,NCL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1972000,tonnes,annual,10:10.0,48:09.2
3663.0,NCL,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1972000,tonnes,annual,10:10.0,48:09.2
3664.0,PAN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2,1949000,tonnes,annual,10:10.0,47:34.7
3665.0,PAN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_100yr,1949000,tonnes,annual,10:10.0,47:34.7
3666.0,PAN,1/1/16 0:00,12/31/16 0:00,electricity-generation,co2e_20yr,1949000,tonnes,annual,10:10.0,47:34.7
3667.0,ARM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2,1932000,tonnes,annual,10:10.0,48:03.8
3668.0,ARM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_100yr,1932000,tonnes,annual,10:10.0,48:03.8
3669.0,ARM,1/1/20 0:00,12/31/20 0:00,electricity-generation,co2e_20yr,1932000,tonnes,annual,10:10.0,48:03.8
3670.0,PAN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1927000,tonnes,annual,10:10.0,47:34.7
3671.0,PAN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_100yr,1927000,tonnes,annual,10:10.0,47:34.7
3672.0,PAN,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2e_20yr,1927000,tonnes,annual,10:10.0,47:34.7
3673.0,LVA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1908000,tonnes,annual,10:10.0,47:33.3
3674.0,LVA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1908000,tonnes,annual,10:10.0,47:33.3
3675.0,LVA,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1908000,tonnes,annual,10:10.0,47:33.3
3676.0,PAN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2,1898000,tonnes,annual,10:10.0,47:34.7
3677.0,PAN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_100yr,1898000,tonnes,annual,10:10.0,47:34.7
3678.0,PAN,1/1/15 0:00,12/31/15 0:00,electricity-generation,co2e_20yr,1898000,tonnes,annual,10:10.0,47:34.7
3679.0,LVA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1873000,tonnes,annual,10:10.0,47:33.3
3680.0,LVA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1873000,tonnes,annual,10:10.0,47:33.3
3681.0,LVA,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1873000,tonnes,annual,10:10.0,47:33.3
3682.0,MLI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1865000,tonnes,annual,10:10.0,48:08.6
3683.0,MLI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1865000,tonnes,annual,10:10.0,48:08.6
3684.0,MLI,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1865000,tonnes,annual,10:10.0,48:08.6
3685.0,ARM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2,1864000,tonnes,annual,10:10.0,48:03.8
3686.0,ARM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_100yr,1864000,tonnes,annual,10:10.0,48:03.8
3687.0,ARM,1/1/19 0:00,12/31/19 0:00,electricity-generation,co2e_20yr,1864000,tonnes,annual,10:10.0,48:03.8
3688.0,SLV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2,1828000,tonnes,annual,10:10.0,47:35.6
3689.0,SLV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_100yr,1828000,tonnes,annual,10:10.0,47:35.6
3690.0,SLV,1/1/18 0:00,12/31/18 0:00,electricity-generation,co2e_20yr,1828000,tonnes,annual,10:10.0,47:35.6
3691.0,SLV,1/1/17 0:00,12/31/17 0:00,electricity-generation,co2,1819000,tonnes,annual,10:10.0,47:35.6
